Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Deviation,Vibration_Level,Crack_Width,Load_Bearing_Capacity,Temperature,Humidity,Air_Quality_Index,Energy_Consumption,Material_Usage,Labor_Hours,Equipment_Utilization,Accident_Count,Safety_Risk_Score,Image_Analysis_Score,Anomaly_Detected,Completion_Percentage,Start_Year,Start_Month,Start_Week,Start_DayOfWeek,Duration_Diff,Cost_Overrun_Percentage,Cost_Per_Day,Duration_Ratio,Behind_Schedule,Safety_Index,Completion_Gap,Progress_Efficiency,Structural_Risk,Energy_Intensity,Anomaly_Flag,Weather_Severity,Project_Type_Building,Project_Type_Dam,Project_Type_Road,Project_Type_Tunnel,Season_Spring,Season_Summer,Season_Winter,Risk_Category_Encoded,Weather_Condition_Rainy,Weather_Condition_Snowy,Weather_Condition_Stormy,Weather_Condition_Sunny
10004471,13463305.715902548,3458834.7159025483,701,1029.536140965858,328.53614096585807,0.5018628236353593,2.0814246427217737,424.47310417810326,41.32122716427592,79.35801853188133,207,21956.88227665869,583.8836175889112,8966,81.51460159717371,5,1.6372316234162954,99.84127184056202,0,80.69205393875728,2020,6,23,0,328.53614096585807,34.572889620076346,13077.059833248753,1.4686678187815378,1,0.0005576622797233995,19.307946061242717,54.94234496518243,-0.20399999999999996,21.326966002436656,0,119.00377370884719,False,False,False,False,False,True,False,0,False,False,True,False
16723723,22455786.35000085,5732063.350000855,684,673.5480956756608,-10.45190432433924,1.4984672608095244,2.2442568282600157,272.3052517696875,26.145871390203425,45.73606322413758,84,33268.217202965985,633.7953596009481,3258,41.74239413255316,1,4.388411758101644,92.95090771853842,0,30.27958536958978,2020,6,23,1,-10.451904324339239,34.27504360124149,33339.54396749445,0.9847194381223111,1,0.0003069367710251688,69.72041463041022,30.749454308861505,0.6649999999999999,49.3924894399611,0,55.1645803843023,False,False,False,False,False,True,False,1,False,True,False,False
4765056,5779390.680780321,1014334.6807803214,867,1177.480941876204,310.48094187620404,0.7080306148660442,2.9950552210678376,103.30776729251684,14.146608418924636,61.37667663749298,299,29625.68425456776,589.1405119377704,9120,77.06443003749987,6,1.7298066549572573,50.38353996448944,0,29.541873514458864,2020,6,23,2,310.48094187620404,21.28694145001279,4908.266856167889,1.3581095062009274,1,0.0006578947368421052,70.45812648554113,21.752202881708016,0.8220000000000001,25.160224001045865,0,142.25698551692528,True,False,False,False,False,True,False,0,False,False,True,False
4325315,4070446.815368589,-254868.184631411,218,210.4156761502097,-7.58432384979028,1.0614849155824897,0.3586767187371248,56.137930626146485,-7.531544094000509,55.264141060724384,234,15402.91474118274,189.1507907943892,5310,48.44246984953445,7,7.920710587930364,52.52778547686949,0,63.03096908470303,2020,6,23,3,-7.584323849790309,-5.892476839985319,19344.788800159615,0.965209523624815,1,0.0013182674199623352,36.96903091529697,65.3028876548919,0.562,73.20231564014766,0,107.91977909001717,False,False,False,False,False,True,False,2,False,False,True,False
48715952,54691828.85708464,5975876.857084639,239,355.81233659790905,116.81233659790904,0.4087710240651669,1.1337930870025796,186.44879602336604,40.60625973274458,65.21660717784314,206,20472.01210664386,386.91852557549606,2982,96.70968743067382,3,2.2718347606248117,80.50397200656224,0,49.24511474660803,2020,6,23,4,116.81233659790905,12.266776305807674,153709.7599819591,1.488754546434766,1,0.001006036217303823,50.75488525339197,33.07806170233976,0.07,57.53598175483881,0,114.14686007317633,False,False,False,True,False,True,False,0,False,True,False,False
15067121,21884390.04148622,6817269.041486219,757,854.630213895369,97.63021389536902,1.9235168707777413,4.65745193459463,364.0957121740066,15.866292248036617,88.10260725713864,227,32631.40393018928,146.14329921683793,2096,95.98564438659125,0,8.962812192362119,81.31280405661491,1,95.40071227318916,2020,6,23,5,97.63021389536902,45.24599650780145,25606.852748322668,1.1289698994654809,1,0.0,4.599287726810843,84.50244095821981,1.158,38.18189832238284,1,121.9906698515526,False,True,False,False,False,True,False,2,False,True,False,False
6217092,7775526.384756968,1558434.3847569684,500,682.5703616697167,182.5703616697167,1.718004660032751,4.542050536342847,405.6169567737622,-8.40517906152286,23.90148685509815,239,43738.47626195519,456.1029226866844,7610,53.53018615125776,1,5.771997879323735,93.90954220379967,0,42.132748868612026,2020,6,23,6,182.5703616697167,25.066934585445548,11391.538252168357,1.3651407233394335,1,0.00013140604467805518,57.867251131387974,30.863300865822893,0.954,64.07907333532809,0,100.2488923380726,False,False,False,False,False,True,False,2,False,False,False,False
42819037,52367646.537928976,9548609.537928976,614,678.8105549076209,64.81055490762094,1.7412002836335063,3.906453237028461,183.08877557914823,27.940158923081903,60.17730622511408,101,38894.604743249474,269.7390381444328,4570,76.86527789338177,3,9.536255375098564,81.45285872609128,0,78.36000431561496,2020,6,24,0,64.81055490762094,22.299916595342808,77146.18778291636,1.105554649686679,1,0.0006564551422319475,21.639995684385042,70.87845393967875,1.332,57.298173197296,0,66.8352395444588,True,False,False,False,False,True,False,2,True,False,False,False
38375319,40728190.72721266,2352871.72721266,815,1040.4300809306576,225.4300809306576,0.8728701222868098,0.0970062280910771,273.04426439746123,16.5010489466942,80.41201454751993,167,29903.001207503672,605.4692799559418,7497,41.68031916834751,6,3.613248215273758,61.38572692578711,0,62.47834691176322,2020,6,24,1,225.4300809306576,6.131210862931615,39145.533634303974,1.2766013262952853,1,0.0008003201280512205,37.52165308823678,48.941157763854314,-0.10700000000000004,28.74100024170355,0,95.87391904826424,True,False,False,False,False,True,False,1,True,False,False,False
24429562,27387233.23976106,2957671.2397610582,855,868.0042514716389,13.004251471638897,1.5484863060436282,1.6350338424805106,239.50350699533672,-3.16100754066741,53.69678982238992,63,21303.18492424188,723.5275544641905,4646,95.90731258307044,1,5.088845366905519,73.42581138518254,0,14.911848275470865,2020,6,24,2,13.004251471638895,12.10693519499473,31551.95748560905,1.015209650844022,1,0.00021523891519586742,85.08815172452914,14.688442198193739,0.651,24.542719564015798,0,40.36073468451675,False,False,False,False,False,True,False,1,False,False,False,False
3846274,5527894.43022691,1681620.43022691,587,579.7286029963902,-7.2713970036097635,0.3733646952405822,3.139793676714539,234.73525295814247,1.7849495120642764,25.4969030159101,212,21427.307489381245,578.9078741842359,3419,71.37923849150258,5,7.248222660966201,90.44927003355944,0,17.59469932085036,2020,6,24,3,-7.2713970036097635,43.72076534919015,9535.314286125244,0.9876126115781776,1,0.0014624159110851126,82.40530067914963,17.815385419931523,0.37400000000000005,36.960928576978745,0,92.98455575839232,False,True,False,False,False,True,False,2,True,False,False,False
47782538,62111461.7364281,14328923.736428104,565,826.5037433135965,261.5037433135965,0.1163761049243825,1.3759510588673785,154.1069209400677,-6.453012574928455,59.23775466917396,205,44573.77896189782,490.8130269502562,5279,42.59338908506674,1,8.487219813138644,96.14124822991856,0,28.28408393709912,2020,6,24,4,261.5037433135965,29.987782851610135,75149.64359073862,1.4628384837408788,1,0.00018942981625307822,71.71591606290087,19.335069627624897,0.03500000000000003,53.930522786495594,0,97.83542262827365,False,False,False,False,False,True,False,2,False,False,True,False
47338604,64969025.19249966,17630421.19249966,850,1233.000111731261,383.0001117312611,0.1379485718982534,4.547933475268887,111.36699726325628,21.586144683971547,43.24517235766743,235,6765.960921824588,448.6000787710232,1673,60.54999958048825,6,4.792213789710461,61.84575594833546,0,22.88373605641234,2020,6,24,5,383.0001117312611,37.24322160513998,52691.82425399488,1.45058836674266,1,0.0035863717872086074,77.11626394358765,15.77548571397857,0.783,5.487396844047703,0,113.4493951124917,True,False,False,False,False,True,False,2,False,False,False,False
40542531,47540465.93965712,6997934.939657114,748,1071.4960603675415,323.4960603675416,1.2145433010686648,3.169447309162209,138.5098512040459,24.211621358860505,30.845924973655517,79,49459.21899891174,857.5225912873034,3802,44.61096771167405,1,9.031892844944478,76.9802367506663,0,39.64343406799984,2020,6,24,6,323.49606036754153,17.260725384059327,44368.30679839357,1.4324813641277294,1,0.0002630194634402946,60.35656593200016,27.674659552824014,1.0499999999999998,46.15903018994431,0,48.1172638997548,False,False,True,False,False,True,False,2,False,False,False,False
24846553,31757580.26479204,6911027.264792036,257,327.7418380156887,70.7418380156887,0.9652503199710876,0.359533586582228,74.89957422350574,17.81582640954944,79.4324159298431,139,34896.893488320304,297.431258558743,8312,63.5766663624016,2,2.0618848749195573,57.946377508520136,0,62.10900243988212,2020,6,25,0,70.7418380156887,27.814833167369496,96898.1575775255,1.2752600700999561,1,0.00024061597690086623,37.89099756011788,48.70300881843964,0.463,106.47677360816479,0,84.77447270181776,False,False,False,True,False,True,False,0,True,False,False,False
34268890,35949099.339494415,1680209.3394944146,373,516.5904256702031,143.5904256702031,1.0842291629261875,4.545027944178515,139.1588338206097,34.94061731514382,56.51196590937851,184,35651.196458257575,760.796505575982,3369,80.19558052967938,8,7.378162469290859,74.84998494637847,0,64.21262887066476,2020,6,25,1,143.5904256702031,4.903016524592465,69589.17074944921,1.3849609267297671,1,0.0023745918670228555,35.78737112933524,46.36421694746764,1.2220000000000002,69.01249943222463,0,101.0357749673567,True,False,False,False,False,True,False,2,False,False,False,True
25649133,33940894.89733894,8291761.897338942,464,436.8198832361268,-27.18011676387323,0.1141799667927168,4.788833290881112,54.14040393142076,37.35548517194075,85.32934886653467,216,6709.902678713397,781.7340922661072,5530,68.19339448248638,3,4.133790839922944,54.50570603747505,1,62.89910066464659,2020,6,25,2,-27.180116763873173,32.32764981700918,77699.9770383435,0.9414221621468251,1,0.00054249547920434,37.10089933535341,66.81285314253817,0.959,15.360799579460306,1,123.20545021154263,False,False,False,False,False,True,False,2,True,False,False,False
17159082,19845521.60899496,2686439.608994957,706,777.2166381448917,71.2166381448917,0.9031045773491088,0.3885620919586274,332.26628028619024,23.859341817571966,76.42115532221484,144,32248.81737010725,477.28000654366105,2066,63.02333048316727,4,1.9120193571933728,97.08640349752372,0,20.584777116983865,2020,6,25,3,71.2166381448917,15.65608002220026,25534.09260044081,1.1008734251344074,1,0.001936108422071636,79.41522288301613,18.698586637669663,-0.14500000000000002,41.492700731524096,0,87.68414914193605,False,False,False,True,False,True,False,0,False,False,False,True
34931226,40713297.83596814,5782071.835968137,703,765.0199780225686,62.01997802256858,1.4643295062816355,2.6618011743065746,192.3689333244573,-9.29839361609132,68.50802556415672,118,26815.012704070115,367.5705393030754,6432,47.14942273242789,8,4.479981011218035,81.90282291413078,0,64.02028697744464,2020,6,25,4,62.01997802256858,16.55273088888474,53218.60736395967,1.0882218748542938,1,0.0012437810945273632,35.97971302255536,58.83017834576847,0.9319999999999999,35.0513888191284,0,64.96288958441963,False,False,False,False,False,True,False,1,False,False,False,False
17213225,22198061.262278937,4984836.262278937,792,1014.8586569918816,222.85865699188173,0.941118033738128,1.5168214110708522,487.9151201421089,28.23763106612546,20.351785235571835,212,9760.050810233017,523.4873374413777,9073,54.696342741619375,6,8.921940620370112,92.71083708568386,0,46.87721981716465,2020,6,25,5,222.85865699188162,28.959339474612904,21873.057010791712,1.2813871931715677,1,0.0006613027664499064,53.12278018283535,36.58318115474419,-0.22299999999999998,9.617152835018969,0,99.3768248905092,False,False,False,False,False,True,False,2,False,False,False,True
21655666,31655567.652482104,9999901.652482104,335,373.0475124675987,38.04751246759872,1.4912164919932225,1.964195382407012,137.17267284933405,12.989956930619336,49.94764196467749,291,17506.490484621158,183.89253330342865,1687,46.008597264301066,7,9.82480484159776,99.91475870909532,1,91.27473987274544,2020,6,25,6,38.04751246759872,46.1768372881356,84856.66461917922,1.1135746640823843,1,0.004149377593360996,8.725260127254558,81.96553209834232,0.9199999999999999,46.92831314923108,1,135.28127966858906,False,False,True,False,False,True,False,2,False,False,True,False
34187633,32081804.992515795,-2105828.007484205,519,513.3450118038422,-5.654988196157774,0.542736032353986,0.8982560897767095,205.6228566393173,21.105661577451286,33.82403971564226,288,45064.15052961431,141.33702900618098,1068,88.44992389939964,2,4.535198713904343,59.13329973526891,0,92.0785776496925,2020,6,26,0,-5.654988196157774,-6.159619203482748,62495.60092107176,0.9891040689862085,1,0.0018726591760299626,7.921422350307495,93.09291159227492,0.039000000000000035,87.7853090872812,0,131.67891038792806,False,False,False,True,False,True,False,1,False,True,False,False
4033349,5625900.486966189,1592551.486966189,304,382.3955945554304,78.39559455543042,1.6449698085152784,2.890360510062062,211.02852138868997,25.699433111038644,83.75585377342074,176,29749.47871396788,200.4428795067026,7774,48.11438967908335,3,8.977747490257375,84.70717074798243,0,79.13564440154555,2020,6,26,1,78.39559455543042,39.48459424082044,14712.252356115161,1.2578802452481264,1,0.00038590172369436584,20.864355598454452,62.91190651931691,1.0429999999999997,77.7976502280429,0,103.23658606533782,False,False,False,True,False,True,False,2,False,False,False,True
27687290,29775738.581450645,2088448.5814506449,459,637.381331752265,178.38133175226506,1.2180193568615594,4.789896766244453,53.80317322810724,9.263013787989223,32.22087892734522,101,23603.745882825893,268.4305283160036,1419,75.72240199293361,6,5.5868897461769045,94.3493146753429,0,73.27964359893018,2020,6,26,2,178.38133175226506,7.542986624731582,46715.736872293215,1.388630352401449,1,0.004228329809725159,26.72035640106982,52.771166547096506,1.558,37.03237717668221,0,52.84516781460034,False,False,True,False,False,True,False,1,False,True,False,False
28646076,33411398.659000948,4765322.659000948,801,904.5485514374632,103.54855143746316,0.5004498889168219,2.515363001358045,427.6435788677565,40.44041778444869,40.02420361614999,191,8270.697012836492,553.7591383042387,7891,60.56442481533075,3,7.453135338975473,78.7969083705895,0,20.345744558572573,2020,6,26,3,103.54855143746317,16.63516727038268,36937.09818660947,1.129274096675984,1,0.0003801799518438728,79.65425544142742,18.016657442564416,-0.10799999999999998,9.143452830357326,0,100.53938642017961,True,False,False,False,False,True,False,2,False,False,True,False
24184270,22083817.71581615,-2100452.2841838486,837,819.7253487224575,-17.27465127754249,0.5497689041222825,0.4145729069724058,64.39750706494613,-2.631382328762034,56.178573741414944,112,37135.46873310376,864.22297254501,6593,53.55870307931101,1,1.4083428004644087,81.98481891832805,0,17.62247904280275,2020,6,26,4,-17.27465127754249,-8.685200273499463,26940.508488890573,0.9793612290590891,1,0.00015167602002123465,82.37752095719725,17.993849991114473,0.28200000000000003,45.30233058057728,0,60.864157423795874,False,False,False,False,False,True,False,0,False,True,False,False
15930164,17214575.634874422,1284411.634874422,853,868.3650193847028,15.365019384702803,1.2932578826821204,3.100006667387042,473.0809256281586,26.93314940045706,38.43545332986555,85,36628.28705282147,312.0780987997183,7104,78.36810636952623,9,6.01580774785621,70.38355447585687,0,85.67503218226773,2020,6,26,5,15.365019384702805,8.062764670058776,19824.123785032418,1.0180129183876938,1,0.001266891891891892,14.324967817732272,84.15908151534849,0.3330000000000001,42.180749149447735,0,53.61058081909678,False,True,False,False,False,True,False,2,False,False,True,False
35337309,42460559.420324944,7123250.420324944,307,320.04442481220053,13.044424812200532,1.6768852271036423,1.7011149722562853,451.4334579921293,-9.760223102388077,34.69052740953848,140,32631.96231376536,941.6458096721004,4892,67.42013856261644,5,1.6314574258989138,83.73804168582569,0,48.43142348117096,2020,6,26,6,13.044424812200532,20.15787455780785,132670.8298238298,1.0424899831016303,1,0.0010220768601798855,51.56857651882904,46.45744732920803,0.2779999999999999,101.96072727376374,0,63.479091292145114,False,False,False,False,False,True,False,0,False,True,False,False
22680041,21176482.34247545,-1503558.6575245485,493,532.4097080077838,39.40970800778382,0.8896927858553948,4.2796259479564895,290.9848622386836,40.85581079728495,61.93695275719267,201,27961.819079929213,959.417118041503,1439,64.00872803707355,8,3.4175616138441938,69.77889573480618,0,50.62260476808515,2020,6,27,0,39.40970800778382,-6.629435359153665,39774.786266981166,1.0799385557967218,1,0.005559416261292564,49.37739523191485,46.87544906732074,0.706,52.519363676817875,0,111.2378290663433,False,False,False,False,False,True,False,1,False,True,False,False
41622564,49724705.65582648,8102141.655826479,511,656.9809686172345,145.98096861723445,0.5907708153424251,2.173390741582351,294.6180087100814,-3.8122726719049673,26.225066592851668,217,24520.29809933177,963.0141443606848,2208,75.57112029353328,1,6.101328932818108,73.83098190757242,0,86.30137810117273,2020,6,27,1,145.98096861723445,19.4657437629899,75686.67591769577,1.2856770423037855,1,0.0004528985507246377,13.69862189882727,67.12523850198848,0.129,37.32269163129687,0,93.52383817628402,True,False,False,False,False,True,False,2,True,False,False,False
32590521,47460479.95148027,14869958.95148027,329,414.7266386477457,85.72663864774569,1.7473220531301408,0.964198044711228,344.2000653302704,-4.781367341883395,24.07174311046473,206,31697.19918445965,853.8064612086914,3563,69.47605770940004,0,8.264473897795124,55.14558713114124,0,65.92878631547094,2020,7,27,2,85.72663864774569,45.626637731505646,114437.98282702439,1.2605672907226313,1,0.0,34.071213684529056,52.30088611745327,0.381,76.42913724522562,0,88.18711273057441,False,False,False,False,False,True,False,2,False,False,False,True
30051004,28946206.81135832,-1104797.1886416825,633,834.0711314231615,201.07113142316155,1.3716097543265864,0.9555281134557247,224.17250537069916,8.315419817873433,46.057170663025,102,15502.795327778302,427.4425367179485,8466,58.209052513093646,7,6.048042794235196,50.39042000901908,0,26.14665168118951,2020,7,27,3,201.07113142316155,-3.676406913531669,34704.72208043923,1.3176479169402235,1,0.0008268367587999055,73.85334831881049,19.843428085027423,0.4590000000000001,18.586898339624994,0,57.11177714426954,False,False,True,False,False,True,False,2,False,True,False,False
48339044,65676539.99390031,17337495.993900307,215,240.2627560045652,25.262756004565176,0.9513624258378454,3.8438209036058018,341.250027529035,10.546145732149434,70.44651181555037,158,47356.657887994144,165.41551990236076,2253,73.54367726591511,0,9.42572387003689,52.75755620694734,0,28.991190608862446,2020,7,27,4,25.262756004565205,35.86644368453026,273352.97857256077,1.1175011907189079,1,0.0,71.00880939113756,25.942872231046046,0.559,197.10361553954007,0,87.49779726430994,False,False,True,False,False,True,False,2,False,False,False,False
12999401,14894747.88055616,1895346.8805561608,864,1204.7603827345808,340.76038273458084,1.0270103710306735,1.3279379915367997,70.1457749098191,1.7865039777583238,58.83647307917636,199,31495.75381311033,611.9368585898454,4209,80.16991459304168,0,8.29299256818252,59.626082046880086,0,10.57394521313513,2020,7,27,5,340.76038273458084,14.580263202559568,12363.245085091417,1.394398591127987,1,0.0,89.42605478686487,7.5831582736909,0.708,26.14275358359714,0,97.78689311708041,False,False,False,True,False,True,False,2,True,False,False,False
7299492,9439003.972668411,2139511.972668413,599,612.4491054193802,13.449105419380205,0.4880872890791531,3.836166970796115,74.32143230737695,22.18169135099185,49.60135279267452,121,19003.659995946942,602.8132995435103,4549,41.60158951521126,2,2.406161314945924,72.83019097975327,0,73.96030845474084,2020,7,27,6,13.449105419380203,29.31042287146025,15411.899354812454,1.0224525966934561,1,0.00043965706748735987,26.03969154525916,72.33617352425293,0.927,31.02896196237238,0,69.93491324309991,False,True,False,False,False,True,False,0,False,False,False,True
23576162,24899773.915457185,1323611.9154571854,201,237.46631415068936,36.466314150689385,1.2909249971232035,1.0294365538329968,255.75368882879496,14.360275392307996,59.60260949572077,64,25235.59328983208,864.978190398636,1614,67.95230373446051,4,4.500626370651436,51.04970354257269,0,53.70504926450366,2020,7,28,0,36.46631415068936,5.6141958791137645,104856.02559888347,1.1814244485108922,1,0.0024783147459727386,46.29495073549634,45.457878692281454,0.33699999999999997,106.27020249203973,0,47.78886546640863,False,False,False,False,False,True,False,1,True,False,False,False
29465797,29338957.27866862,-126839.72133138032,385,531.5168446760704,146.51684467607038,0.7816107700314884,1.608431843506547,297.3300354977157,-8.120342602740191,45.58160392572916,162,41255.81549946016,996.3919458514948,4078,43.46099707501263,8,7.01636884576101,57.796831957711625,0,95.49675215533286,2020,7,28,1,146.51684467607038,-0.43046424751850526,55198.54652310984,1.380563232924858,1,0.00196174595389897,4.503247844667143,69.17231306603296,0.1060000000000001,77.61901793461176,0,76.03837839689669,False,False,False,False,False,True,False,2,False,False,False,True
40483075,40332379.52894288,-150695.47105712444,818,824.6218643071695,6.621864307169517,1.991725835681264,2.327434862198497,449.5179381511185,7.580863424041535,85.5302434802479,118,12272.722732863383,557.3415759041328,4490,51.18432484408666,9,9.445654284483613,89.07223019422193,0,74.26115211234412,2020,7,28,2,6.621864307169517,-0.37224314372640166,48910.150548614576,1.0080951886395715,1,0.0020044543429844097,25.73884788765588,73.66482148631206,0.5709999999999998,14.882849053698903,0,75.13333207128684,True,False,False,False,False,True,False,2,False,False,True,False
46024017,43368208.8027859,-2655808.197214097,535,516.7660595107914,-18.233940489208635,1.0123486789975868,4.715979248467254,97.09728525855331,34.573810246524374,23.843342363754203,165,18177.60301071172,410.6836279358058,4543,73.63052404467838,1,9.889442818702038,88.10832791310236,0,19.283739468991,2020,7,28,3,-18.233940489208635,-5.770483261411312,83922.32424056919,0.9659178682444698,1,0.00022011886418666079,80.716260531009,19.964160621687938,1.317,35.17569057828599,0,83.52514578308357,False,False,True,False,False,True,False,2,False,True,False,False
44279132,44783383.77101231,504251.77101231366,619,885.3002255993194,266.30022559931945,1.0231826517602651,4.658657123769123,420.1915672372502,27.93358441740277,67.13740353208846,241,35577.86102314499,267.3115404006403,9102,91.97133491593485,0,7.868677941665265,89.486514583775,1,24.538731394534253,2020,7,28,4,266.30022559931945,1.138802294074585,50585.532993279674,1.430210380612794,1,0.0,75.46126860546575,17.157427835211408,0.579,40.18733983611033,1,124.92129638484737,False,True,False,False,False,True,False,2,False,False,False,False
31732364,41205478.38019565,9473114.380195647,275,304.08339435526733,29.08339435526733,1.175118396080277,1.034359377111439,144.5213017814313,29.867896946893424,82.38978653794254,53,19197.01429170008,104.31984233563368,2900,92.96834075130909,0,6.163923750214275,96.0770471598387,0,55.155218210499335,2020,7,28,5,29.08339435526733,29.853163099338097,135507.163972441,1.1057577976555175,1,0.0,44.844781789500665,49.88001742103213,0.563,63.13075507593087,0,54.87730504545079,False,False,False,True,False,True,False,2,True,False,False,False
35404782,50593942.14225961,15189160.142259613,343,449.4404717062788,106.4404717062788,1.8418364059256187,1.791095206215364,227.33764182951435,28.396430824593796,76.27192961146774,124,40662.57568376597,558.2023232399913,6680,44.19664060831788,7,7.809487207641927,55.95355003672596,0,93.23867517964592,2020,7,28,6,106.4404717062788,42.90143671061048,112570.9528342701,1.3103220749454192,1,0.0010479041916167664,6.761324820354076,71.15706661931169,0.8700000000000001,90.4737740448529,0,81.00050813081846,False,False,True,False,False,True,False,2,True,False,False,False
48069821,66743764.48672166,18673943.486721657,327,299.27339615658474,-27.726603843415266,1.6215543897335256,0.7469969422688616,192.47109567233585,7.1035161760668295,32.88287243750127,195,10870.406922981238,599.9668000323361,7751,65.1463051772024,9,3.4591277751755296,58.15699381139415,0,32.25259808954034,2020,7,29,0,-27.726603843415262,38.84754113546971,223019.37072883092,0.9152091625583632,1,0.001161140498000258,67.74740191045966,35.24068530889908,0.6020000000000001,36.32266370009602,0,89.99591658407043,False,False,False,True,False,True,False,1,True,False,False,False
46148268,60504098.248849645,14355830.248849643,709,931.64594632938,222.64594632937985,0.9571471326158988,2.549925396567485,230.06987278942955,-4.518484285777326,40.71484442862018,91,39320.87767045738,842.4446318356577,6862,74.98038898027308,9,3.5524272453366943,66.67768073006572,0,84.30221817211952,2020,7,29,1,222.64594632937997,31.10805859246905,64943.2313715651,1.31402813304567,1,0.0013115709705625181,15.697781827880476,64.15556566260331,0.5700000000000001,42.20581630326295,0,47.25890804285285,True,False,False,False,False,True,False,1,True,False,False,False
9556255,9233818.528129,-322436.4718709998,473,515.4095522170302,42.40955221703018,1.4655286053483123,2.3029127534733327,117.7229741326635,4.98569512182028,70.19335570949733,290,8075.82716827548,554.1192711035205,2712,48.82419427302061,9,6.889144115460909,95.75705994904548,0,38.10451781221076,2020,7,29,2,42.40955221703018,-3.3740881953338393,17915.49746877954,1.0896607869281822,1,0.00331858407079646,61.89548218778924,34.969155786205384,1.0319999999999998,15.66875726989803,0,138.55371524939528,True,False,False,False,False,True,False,2,False,True,False,False
34989909,37562103.557902604,2572194.5579026043,374,349.1082475450219,-24.891752454978075,1.213847447683447,4.503800812253662,276.60653348159974,35.74819151018376,25.89893914265359,79,5566.667570037265,924.8215137994508,3329,85.9259330046863,1,8.846520187599193,88.77388715029724,0,34.29074706002003,2020,7,29,3,-24.891752454978075,7.351246777756994,107594.43187620051,0.933444512152465,1,0.00030039050765995795,65.70925293997996,36.73571017193909,0.953,15.945391176469908,0,50.0941391958512,False,False,False,False,False,True,False,2,False,False,False,True
44626563,48459276.323646784,3832713.323646784,842,1065.8774071341086,223.87740713410855,1.035497392532373,4.650026888955363,410.7391654241153,43.92589387806891,76.83031898828088,192,45420.058347447295,665.2751289142919,2194,84.65411550623432,8,9.728285402587185,66.20606361661598,0,91.12534743974462,2020,7,29,4,223.87740713410858,8.588412519348138,45464.2119246549,1.26588765692887,1,0.0036463081130355514,8.874652560255385,71.9853353028348,0.605,42.612835250510706,0,113.02686385990495,False,True,False,False,False,True,False,2,False,True,False,False
49786500,52274538.907095104,2488038.9070951045,659,688.3138288753327,29.31382887533266,0.465399968290266,1.9178369550364605,248.6903046705036,17.161585810785873,70.32348612233532,119,31160.26476195344,856.3026143989748,7781,94.20046082240768,8,4.072011407480964,54.381790889136745,0,14.25174328653875,2020,7,29,5,29.31382887533266,4.99741678385728,75945.7920415588,1.0444822896439039,1,0.0010281454825857858,85.74825671346125,13.644791709582368,0.1170000000000001,45.27043254799575,0,73.84552157993636,False,False,False,True,False,True,False,1,False,False,True,False
40206376,48609645.11785031,8403269.117850311,302,341.88947225980064,39.88947225980064,0.9814789005642928,2.4586897150949474,270.7761091541896,-9.466480479232676,71.07246544647398,232,20832.21036890652,233.4715613269724,9162,40.50916072500658,1,8.168982607911882,80.81900130744171,0,69.46669348604595,2020,7,29,6,39.88947225980064,20.900339582583396,142179.41487508573,1.132084345231128,1,0.00010914647456887143,30.533306513954045,61.36176494151903,0.45399999999999996,60.932588041424665,0,111.28179549017241,False,False,True,False,False,True,False,2,False,True,False,False
30362480,37082677.195924655,6720197.195924655,579,549.0937741883348,-29.906225811665195,0.5670553153428918,4.4811812457306655,431.9454133765914,-2.297535332617403,27.0168959187314,230,15466.758663373268,869.8025172720833,5906,53.00105463934016,2,8.663777247587443,62.84095829028261,1,13.88507628531008,2020,7,30,0,-29.906225811665195,22.133228892780348,67534.32462558862,0.9483484873719081,1,0.0003386386725364037,86.11492371468992,14.641322752344784,0.281,28.167790986587097,1,99.4158081758342,True,False,False,False,False,True,False,2,False,True,False,False
5327308,5935322.106370114,608014.1063701138,878,867.7256006768172,-10.27439932318282,1.838200084718144,4.033539038725308,367.72615158711386,7.714431642394619,70.24323813713616,65,32759.860246736724,707.6294689994636,2378,89.6312028547193,1,6.608559187282535,76.55762829842766,0,82.06874079144023,2020,7,30,1,-10.27439932318282,11.413158510266609,6840.091040002303,0.9882979506569671,1,0.00042052144659377626,17.931259208559766,83.04048464016886,0.9830000000000001,37.75370949201495,0,49.38730093385924,False,False,False,False,False,True,False,2,False,False,True,False
45903073,51056771.44805232,5153698.448052324,631,680.7141813587265,49.71418135872648,0.7372729456430591,0.0182815567232463,270.7044838339031,21.822194172612235,67.58726876539791,160,27905.09825915322,253.2097291944975,1749,80.23480304961612,5,4.128326940067867,97.09016798004885,0,84.64639194599559,2020,7,30,2,49.71418135872648,11.22734952418614,75004.71247145378,1.0787863412975063,1,0.002858776443682104,15.353608054004411,78.46446391246246,-0.185,40.993854723951515,0,90.82283888140304,False,False,False,False,False,True,False,1,False,True,False,False
24729530,34550451.30905183,9820921.309051828,840,801.2387882823192,-38.7612117176808,1.9093016276134076,1.6002978209179126,165.96304168513086,-5.869849480707732,78.16457435752955,153,49621.89989884933,270.7872023314098,6292,93.66339122190944,6,6.571797087464209,78.63086226571673,0,90.40209171936858,2020,7,30,3,-38.761211717680794,39.71333587436489,43121.291448109296,0.9538557003360943,1,0.0009535918626827717,9.597908280631415,94.77543792789108,1.0,61.93147489180827,0,82.88841746304654,False,False,False,True,False,True,False,2,False,False,False,True
